Timestamp,V1,V2,V3
2026-01-26 10:16:55.952,42840.86328125,-272622.875,234718.109375
2026-01-26 10:16:55.952,58733.44140625,-277320.875,224488.9375
2026-01-26 10:16:55.952,73935.0390625,-281466.1875,212877.4375
2026-01-26 10:16:55.953,89136.6328125,-284229.71875,200989.46875
2026-01-26 10:16:55.953,103094.46875,-286302.375,188133.890625
2026-01-26 10:16:55.953,117052.296875,-288098.65625,175554.765625
2026-01-26 10:16:55.953,131424.71875,-289756.78125,162699.1875
2026-01-26 10:16:55.953,145797.140625,-290724.03125,149567.140625
2026-01-26 10:16:55.953,159063.984375,-290447.6875,136020.390625
2026-01-26 10:16:55.954,172054.4375,-289204.09375,122473.640625
2026-01-26 10:16:55.954,184077.515625,-287822.3125,109618.0546875
2026-01-26 10:16:55.954,195409.625,-287131.4375,93997.828125
2026-01-26 10:16:55.954,208538.265625,-283815.1875,79759.921875
2026-01-26 10:16:55.954,220975.9375,-278149.9375,64277.92578125
2026-01-26 10:16:55.954,232031.640625,-273590.09375,48381.234375
2026-01-26 10:16:55.954,241290.796875,-269030.28125,32622.775390625
2026-01-26 10:16:55.955,250135.359375,-263779.5625,18108.40625
2026-01-26 10:16:55.955,258703.53125,-257147.0625,1658.78515625
2026-01-26 10:16:55.955,268239.09375,-247336.5,-14237.90625
2026-01-26 10:16:55.955,276807.25,-238907.71875,-31102.22265625
2026-01-26 10:16:55.955,284408.0625,-230202.578125,-46584.21875
2026-01-26 10:16:55.955,289244.9375,-222188.328125,-62895.60546875
2026-01-26 10:16:55.956,295187.375,-211825.0625,-77824.671875
2026-01-26 10:16:55.956,299886.03125,-200356.390625,-94274.296875
2026-01-26 10:16:55.956,304170.125,-188196.828125,-110032.75
2026-01-26 10:16:55.956,306934.0625,-177004.5,-124547.125
2026-01-26 10:16:55.956,308730.625,-164983.125,-138232.09375
2026-01-26 10:16:55.956,309836.1875,-153099.921875,-154681.71875
2026-01-26 10:16:55.956,312323.71875,-139282.234375,-168781.390625
2026-01-26 10:16:55.957,313429.28125,-126431.7890625,-183572.234375
2026-01-26 10:16:55.957,313014.6875,-113304.9921875,-196566.046875
2026-01-26 10:16:55.957,311218.15625,-101145.4296875,-208730.46875
2026-01-26 10:16:55.957,310112.5625,-87742.28125,-220341.96875
2026-01-26 10:16:55.957,307901.4375,-74477.3046875,-233059.328125
2026-01-26 10:16:55.957,305690.28125,-59416.03125,-243979.65625
2026-01-26 10:16:55.958,301129.8125,-44907.46484375,-254900
2026-01-26 10:16:55.958,295878.34375,-31089.78515625,-263193.90625
2026-01-26 10:16:55.958,289659.53125,-18792.046875,-273008.40625
2026-01-26 10:16:55.958,283578.875,-4145.3046875,-280611.15625
2026-01-26 10:16:55.958,276116.28125,10777.7919921875,-287522.78125
2026-01-26 10:16:55.958,267548.09375,25562.7109375,-293743.21875
2026-01-26 10:16:55.959,258288.953125,40071.27734375,-298857.8125
2026-01-26 10:16:55.959,249167.984375,53059.8984375,-304525.3125
2026-01-26 10:16:55.959,239079.65625,66739.40625,-309086.96875
2026-01-26 10:16:55.959,228576.734375,80833.4375,-312404.5625
2026-01-26 10:16:55.959,217659.234375,95894.7109375,-314478.03125
2026-01-26 10:16:55.959,204668.765625,109159.6875,-316136.8125
2026-01-26 10:16:55.959,193060.28125,121457.421875,-317104.4375
2026-01-26 10:16:55.960,180899,133340.625,-318072.0625
2026-01-26 10:16:55.960,168737.71875,146191.078125,-317933.84375
2026-01-26 10:16:55.960,155056.28125,157521.578125,-317242.6875
2026-01-26 10:16:55.960,142204.03125,168575.71875,-315583.875
2026-01-26 10:16:55.960,129351.765625,178662.625,-313648.625
2026-01-26 10:16:55.960,116499.5078125,188611.359375,-310884
2026-01-26 10:16:55.961,103785.4453125,198560.09375,-307566.4375
2026-01-26 10:16:55.961,89136.6328125,208094.296875,-303281.21875
2026-01-26 10:16:55.961,73935.0390625,217075.78125,-298443.09375
2026-01-26 10:16:55.961,60253.6015625,224813.6875,-292775.59375
2026-01-26 10:16:55.961,46986.75390625,232275.234375,-286969.84375
2026-01-26 10:16:55.961,33305.31640625,240565.84375,-278952.375
2026-01-26 10:16:55.961,18103.720703125,247336.5,-271764.3125
2026-01-26 10:16:55.962,1658.35595703125,255350.765625,-262502.75
2026-01-26 10:16:55.962,-14096.0263671875,260601.484375,-253655.90625
2026-01-26 10:16:55.962,-28883.033203125,265852.1875,-244117.890625
2026-01-26 10:16:55.962,-43393.6484375,271517.4375,-234026.953125
2026-01-26 10:16:55.962,-58180.65625,276906.34375,-223244.84375
2026-01-26 10:16:55.962,-74211.4296875,280084.40625,-212324.5
2026-01-26 10:16:55.963,-89136.6328125,283124.3125,-199330.6875
2026-01-26 10:16:55.963,-103232.6640625,285058.78125,-187580.96875
2026-01-26 10:16:55.963,-117328.6875,287684.125,-174310.6875
2026-01-26 10:16:55.963,-132253.890625,288651.375,-162422.71875
2026-01-26 10:16:55.963,-145797.140625,289894.96875,-148875.96875
2026-01-26 10:16:55.963,-160307.75,288375.03125,-135605.6875
2026-01-26 10:16:55.964,-172745.421875,287822.3125,-122058.9453125
2026-01-26 10:16:55.964,-184077.515625,287269.59375,-108373.96875
2026-01-26 10:16:55.964,-195686.015625,286578.71875,-93444.8984375
2026-01-26 10:16:55.964,-209367.453125,282709.78125,-79898.15625
2026-01-26 10:16:55.964,-221666.921875,277873.59375,-64001.46484375
2026-01-26 10:16:55.964,-232722.625,273451.9375,-47966.5390625
2026-01-26 10:16:55.964,-242119.984375,268892.09375,-32899.23828125
2026-01-26 10:16:55.965,-251102.734375,262812.3125,-18937.798828125
2026-01-26 10:16:55.965,-259118.125,256594.359375,-2211.713623046875
2026-01-26 10:16:55.965,-268377.28125,247751.03125,14790.8349609375
2026-01-26 10:16:55.965,-277498.25,238355.015625,30272.830078125
2026-01-26 10:16:55.965,-283440.6875,230893.46875,47275.37890625
2026-01-26 10:16:55.965,-289521.3125,221773.796875,61927.98046875
2026-01-26 10:16:55.966,-295049.1875,211963.234375,77548.2109375
2026-01-26 10:16:55.966,-299886.03125,200356.390625,93444.8984375
2026-01-26 10:16:55.966,-303755.53125,188749.53125,109203.359375
2026-01-26 10:16:55.966,-306795.875,176175.4375,123164.8046875
2026-01-26 10:16:55.966,-308316.03125,164706.765625,138785.03125
2026-01-26 10:16:55.966,-310112.5625,152270.859375,153852.328125
2026-01-26 10:16:55.966,-311218.15625,139973.125,169749.015625
2026-01-26 10:16:55.967,-313429.28125,125326.375,182604.609375
2026-01-26 10:16:55.967,-312323.71875,113304.9921875,196842.515625
2026-01-26 10:16:55.967,-310665.375,100454.546875,207762.84375
2026-01-26 10:16:55.967,-309421.59375,87465.9296875,220618.4375
2026-01-26 10:16:55.967,-307348.65625,73648.2421875,232506.390625
2026-01-26 10:16:55.967,-304999.3125,59277.85546875,244394.359375
2026-01-26 10:16:55.968,-301268,44354.7578125,253932.375
2026-01-26 10:16:55.968,-295601.96875,31366.138671875,263885.09375
2026-01-26 10:16:55.968,-290074.09375,18377.517578125,272317.25
2026-01-26 10:16:55.968,-283717.0625,4974.365234375,281578.78125
2026-01-26 10:16:55.968,-277221.84375,-10915.96875,287108.0625
2026-01-26 10:16:55.968,-268239.09375,-25700.888671875,293881.4375
2026-01-26 10:16:55.969,-258841.734375,-40209.453125,298719.5625
2026-01-26 10:16:55.969,-249858.96875,-53336.25390625,304387.09375
2026-01-26 10:16:55.969,-240185.234375,-66877.578125,307981.125
2026-01-26 10:16:55.969,-228853.125,-80557.0859375,312681
2026-01-26 10:16:55.969,-218073.8125,-96032.890625,313786.875
2026-01-26 10:16:55.969,-205912.53125,-109297.8671875,315583.875
2026-01-26 10:16:55.969,-193198.46875,-120904.71875,316551.5
2026-01-26 10:16:55.970,-181451.78125,-133202.453125,318072.0625
2026-01-26 10:16:55.970,-169152.3125,-146605.609375,316827.96875
2026-01-26 10:16:55.970,-155470.875,-158074.28125,317242.6875
2026-01-26 10:16:55.970,-141789.4375,-168852.078125,315169.1875
2026-01-26 10:16:55.970,-129904.5546875,-178800.796875,313095.71875
2026-01-26 10:16:55.970,-117190.4921875,-188058.65625,310054.59375
2026-01-26 10:16:55.971,-103785.4453125,-198145.5625,307289.96875
2026-01-26 10:16:55.971,-90242.203125,-209337.875,301622.4375
2026-01-26 10:16:55.971,-74487.828125,-217213.953125,298304.875
2026-01-26 10:16:55.971,-60391.796875,-224399.15625,293052.0625
2026-01-26 10:16:55.971,-47539.5390625,-232275.234375,286278.6875
2026-01-26 10:16:55.971,-33719.90625,-240289.484375,279643.53125
2026-01-26 10:16:55.971,-18241.916015625,-247751.03125,271073.15625
2026-01-26 10:16:55.972,-1796.5523681640625,-254659.875,262917.46875
2026-01-26 10:16:55.972,12990.455078125,-260877.828125,252688.28125
2026-01-26 10:16:55.972,28192.052734375,-265714.03125,244809.046875
2026-01-26 10:16:55.972,42840.86328125,-271655.625,234718.109375
2026-01-26 10:16:55.972,58042.4609375,-276768.15625,223936
2026-01-26 10:16:55.972,74073.234375,-280360.75,211909.8125
2026-01-26 10:16:55.973,89827.6171875,-281742.53125,200298.3125
2026-01-26 10:16:55.973,102541.6796875,-285196.96875,186336.875
2026-01-26 10:16:55.973,117052.296875,-286855.0625,174725.375
2026-01-26 10:16:55.973,131010.125,-289065.90625,161455.09375
2026-01-26 10:16:55.973,145382.546875,-288513.1875,148875.96875
2026-01-26 10:16:55.973,158925.78125,-288236.84375,134361.609375
2026-01-26 10:16:55.974,171916.234375,-287684.125,121782.484375
2026-01-26 10:16:55.974,183939.328125,-288236.84375,107682.8046875
2026-01-26 10:16:55.974,195409.625,-289618.625,94274.296875
2026-01-26 10:16:55.974,208676.46875,-288927.71875,80036.390625
2026-01-26 10:16:55.974,223187.078125,-289480.4375,65936.7109375
2026-01-26 10:16:55.974,235210.15625,-292243.96875,51837.0390625
2026-01-26 10:16:55.974,247509.640625,-294592.96875,40225.54296875
2026-01-26 10:16:55.975,258565.34375,-296803.8125,27508.1875
2026-01-26 10:16:55.975,270035.625,-293625.75,14376.138671875
2026-01-26 10:16:55.975,281229.53125,-289204.09375,-967.6246948242188
2026-01-26 10:16:55.975,291317.875,-280913.46875,-15620.2275390625
2026-01-26 10:16:55.975,297398.5,-271793.8125,-32069.84765625
2026-01-26 10:16:55.975,303064.5625,-259081.53125,-46169.5234375
2026-01-26 10:16:55.976,307072.25,-245263.859375,-62619.140625
2026-01-26 10:16:55.976,310941.75,-230340.75,-78101.140625
2026-01-26 10:16:55.976,313843.875,-215970.375,-94274.296875
2026-01-26 10:16:55.976,315640.4375,-201323.625,-108373.96875
2026-01-26 10:16:55.976,315916.8125,-188611.359375,-123026.5703125
2026-01-26 10:16:55.976,317298.78125,-174379.140625,-137955.640625
2026-01-26 10:16:55.976,318404.34375,-160976,-152608.234375
2026-01-26 10:16:55.977,318818.9375,-146743.78125,-166569.6875
2026-01-26 10:16:55.977,317022.40625,-133202.453125,-179978.203125
2026-01-26 10:16:55.977,314949.4375,-119937.4765625,-191727.921875
2026-01-26 10:16:55.977,313014.6875,-106672.5078125,-204168.8125
2026-01-26 10:16:55.977,311494.53125,-91749.40625,-215780.3125
2026-01-26 10:16:55.977,309421.59375,-76826.3125,-227668.265625
2026-01-26 10:16:55.978,305966.6875,-61765.0390625,-238726.84375
2026-01-26 10:16:55.978,301544.40625,-47532.82421875,-249508.9375
2026-01-26 10:16:55.978,296016.5625,-35373.265625,-260982.203125
2026-01-26 10:16:55.978,290212.3125,-20588.345703125,-269690.84375
2026-01-26 10:16:55.978,282749.6875,-5112.54248046875,-278537.6875
2026-01-26 10:16:55.978,274596.125,11054.1455078125,-286140.4375
2026-01-26 10:16:55.979,265889.75,25148.181640625,-294157.90625
2026-01-26 10:16:55.979,257321.578125,39380.39453125,-300378.34375
2026-01-26 10:16:55.979,247509.640625,53474.4296875,-306184.09375
2026-01-26 10:16:55.979,237421.296875,69502.9375,-310469.3125
2026-01-26 10:16:55.979,225398.21875,85945.984375,-313786.875
2026-01-26 10:16:55.979,212684.15625,101698.140625,-316275.0625
2026-01-26 10:16:55.979,198864.53125,116206.703125,-319177.9375
2026-01-26 10:16:55.980,185321.28125,132511.5625,-320007.3125
2026-01-26 10:16:55.980,172054.4375,148263.734375,-321804.34375
2026-01-26 10:16:55.980,156576.453125,163463.171875,-322633.71875
2026-01-26 10:16:55.980,142756.8125,176451.796875,-322771.96875
2026-01-26 10:16:55.980,129351.765625,188611.359375,-321527.875
2026-01-26 10:16:55.980,115808.53125,200632.734375,-319869.09375
2026-01-26 10:16:55.981,102265.2890625,213621.359375,-317242.6875
2026-01-26 10:16:55.981,87201.890625,225642.75,-312957.46875
2026-01-26 10:16:55.981,72276.6796875,237111.421875,-308395.8125
2026-01-26 10:16:55.981,57766.06640625,246645.625,-304110.625
2026-01-26 10:16:55.981,44499.21875,256870.703125,-297890.1875
2026-01-26 10:16:55.981,29297.623046875,265023.125,-291669.71875
2026-01-26 10:16:55.981,14234.22265625,273728.28125,-283237.5625
2026-01-26 10:16:55.982,-2349.337646484375,280913.46875,-273837.78125
2026-01-26 10:16:55.982,-18380.11328125,287960.5,-264161.53125
2026-01-26 10:16:55.982,-35378.26171875,292796.6875,-256144.078125
2026-01-26 10:16:55.982,-51132.64453125,298876.46875,-245638.4375
2026-01-26 10:16:55.982,-68683.578125,303298.125,-235271.03125
2026-01-26 10:16:55.982,-85128.9453125,307719.78125,-222553.6875
2026-01-26 10:16:55.983,-102127.09375,309516.0625,-210942.1875
2026-01-26 10:16:55.983,-116637.703125,311726.90625,-197395.4375
2026-01-26 10:16:55.983,-131286.515625,314075.90625,-184401.625
2026-01-26 10:16:55.983,-145382.546875,316148.5625,-170163.71875
2026-01-26 10:16:55.983,-161551.515625,315319.5,-157861.0625
2026-01-26 10:16:55.983,-176062.125,315181.3125,-144590.78125
2026-01-26 10:16:55.984,-189328.984375,315043.15625,-131182.265625
2026-01-26 10:16:55.984,-201213.859375,315595.84375,-118050.2109375
2026-01-26 10:16:55.984,-212684.15625,315734.03125,-103812.3046875
2026-01-26 10:16:55.984,-224983.640625,313246.84375,-90127.328125
2026-01-26 10:16:55.984,-238250.484375,308963.375,-76857.046875
2026-01-26 10:16:55.984,-247924.21875,306061.65625,-60130.96484375
2026-01-26 10:16:55.984,-256492.390625,303021.75,-45478.36328125
2026-01-26 10:16:55.985,-264784.1875,298047.40625,-31793.3828125
2026-01-26 10:16:55.985,-272799.5625,292382.15625,-15896.69140625
2026-01-26 10:16:55.985,-280814.9375,284229.71875,138.2321014404297
2026-01-26 10:16:55.985,-289244.9375,276077.28125,16034.923828125
2026-01-26 10:16:55.985,-294634.59375,267648.5,31378.6875
2026-01-26 10:16:55.985,-299471.46875,257837.9375,46169.5234375
2026-01-26 10:16:55.986,-304999.3125,245816.5625,60545.66015625
2026-01-26 10:16:55.986,-308730.625,233795.171875,77271.7421875
2026-01-26 10:16:55.986,-312600.125,219977.5,92477.2734375
